datetime,snow
20170304 043400,0.11
20170304 043500,0.11
20170304 043600,0.11
20170304 043700,0.11
20170304 043800,0.11
20170304 043900,0.11
20170304 044000,0.11
20170304 044100,0.11
20170304 044200,0.11
20170304 044300,0.11
20170304 044400,0.11
20170304 044500,0.11
20170304 044600,0.11
20170304 044700,0.11
20170304 044800,0.11
20170304 044900,0.11
20170304 045000,0.11
20170304 045100,0.11
20170304 045200,0.11
20170304 045300,0.11
20170304 045400,0.11
20170304 045500,0.11
20170304 045600,0.11
20170304 045700,0.11
20170304 045800,0.11
20170304 045900,0.11
20170304 050000,0.11
20170304 050100,0.11
20170304 050200,0.11
20170304 050300,0.11
20170304 050400,0.13
20170304 050500,0.16
20170304 050600,0.16
20170304 050700,0.16
20170304 050800,0.16
20170304 050900,0.16
20170304 051000,0.16
20170304 051100,0.16
20170304 051200,0.16
20170304 051300,0.16
20170304 051400,0.16
20170304 051500,0.16
20170304 051600,0.16
20170304 051700,0.16
20170304 051800,0.16
20170304 051900,0.16
20170304 052000,0.16
20170304 052100,0.16
20170304 052200,0.16
20170304 052300,0.17
20170304 052400,0.17
20170304 052500,0.17
20170304 052600,0.16
20170304 052700,0.17
20170304 052800,0.17
20170304 052900,0.16
20170304 053000,0.16
20170304 053100,0.16
20170304 053200,0.16
20170304 053300,0.17
20170304 053400,0.17
20170304 053500,0.18
20170304 053600,0.18
20170304 053700,0.18
20170304 053800,0.18
20170304 053900,0.19
20170304 054000,0.19
20170304 054100,0.2
20170304 054200,0.2
20170304 054300,0.2
20170304 054400,0.2
20170304 054500,0.19
20170304 054600,0.19
20170304 054700,0.19
20170304 054800,0.2
20170304 054900,0.2
20170304 055000,0.21
20170304 055100,0.21
20170304 055200,0.23
20170304 055300,0.27
20170304 055400,0.3
20170304 055500,0.31
20170304 055600,0.33
20170304 055700,0.34
20170304 055800,0.37
20170304 055900,0.39
20170304 060000,0.4
20170304 060100,0.43
20170304 060200,0.45
20170304 060300,0.46
20170304 060400,0.48
20170304 060500,0.49
20170304 060600,0.49
20170304 060700,0.5
20170304 060800,0.52
20170304 060900,0.53
20170304 061000,0.54
20170304 061100,0.56
20170304 061200,0.57
20170304 061300,0.58
20170304 061400,0.59
20170304 061500,0.6
20170304 061600,0.62
20170304 061700,0.63
20170304 061800,0.65
20170304 061900,0.66
20170304 062000,0.68
20170304 062100,0.69
20170304 062200,0.7
20170304 062300,0.71
20170304 062400,0.73
20170304 062500,0.75
20170304 062600,0.77
20170304 062700,0.79
20170304 062800,0.81
20170304 062900,0.84
20170304 063000,0.87
20170304 063100,0.89
20170304 063200,0.92
20170304 063300,0.95
20170304 063400,0.98
20170304 063500,1
20170304 063600,1.03
20170304 063700,1.05
20170304 063800,1.07
20170304 063900,1.09
20170304 064000,1.11
20170304 064100,1.14
20170304 064200,1.16
20170304 064300,1.19
20170304 064400,1.22
20170304 064500,1.24
20170304 064600,1.26
20170304 064700,1.28
20170304 064800,1.3
20170304 064900,1.32
20170304 065000,1.35
20170304 065100,1.38
20170304 065200,1.41
20170304 065300,1.44
20170304 065400,1.46
20170304 065500,1.48
20170304 065600,1.51
20170304 065700,1.53
20170304 065800,1.56
20170304 065900,1.58
20170304 070000,1.6
20170304 070100,1.63
20170304 070200,1.65
20170304 070300,1.68
20170304 070400,1.71
20170304 070500,1.75
20170304 070600,1.78
20170304 070700,1.81
20170304 070800,1.84
20170304 070900,1.87
20170304 071000,1.9
20170304 071100,1.94
20170304 071200,1.98
20170304 071300,2.02
20170304 071400,2.05
20170304 071500,2.09
20170304 071600,2.13
20170304 071700,2.16
20170304 071800,2.19
20170304 071900,2.23
20170304 072000,2.27
20170304 072100,2.31
20170304 072200,2.35
20170304 072300,2.39
20170304 072400,2.42
20170304 072500,2.46
20170304 072600,2.5
20170304 072700,2.54
20170304 072800,2.57
20170304 072900,2.61
20170304 073000,2.65
20170304 073100,2.69
20170304 073200,2.73
20170304 073300,2.77
20170304 073400,2.81
20170304 073500,2.86
20170304 073600,2.89
20170304 073700,2.92
20170304 073800,2.95
20170304 073900,3
20170304 074000,3.04
20170304 074100,3.08
20170304 074200,3.13
20170304 074300,3.17
20170304 074400,3.22
20170304 074500,3.27
20170304 074600,3.31
20170304 074700,3.34
20170304 074800,3.39
20170304 074900,3.43
20170304 075000,3.47
20170304 075100,3.51
20170304 075200,3.55
20170304 075300,3.59
20170304 075400,3.63
20170304 075500,3.67
20170304 075600,3.71
20170304 075700,3.76
20170304 075800,3.8
20170304 075900,3.85
20170304 080000,3.9
20170304 080100,3.94
20170304 080200,3.97
20170304 080300,4.01
20170304 080400,4.05
20170304 080500,4.09
20170304 080600,4.12
20170304 080700,4.15
20170304 080800,4.18
20170304 080900,4.21
20170304 081000,4.24
20170304 081100,4.28
20170304 081200,4.31
20170304 081300,4.34
20170304 081400,4.37
20170304 081500,4.39
20170304 081600,4.42
20170304 081700,4.45
20170304 081800,4.49
20170304 081900,4.52
20170304 082000,4.55
20170304 082100,4.58
20170304 082200,4.6
20170304 082300,4.63
20170304 082400,4.66
20170304 082500,4.69
20170304 082600,4.72
20170304 082700,4.75
20170304 082800,4.78
20170304 082900,4.8
20170304 083000,4.83
20170304 083100,4.85
20170304 083200,4.88
20170304 083300,4.9
20170304 083400,4.93
20170304 083500,4.95
20170304 083600,4.97
20170304 083700,5
20170304 083800,5.03
20170304 083900,5.06
20170304 084000,5.1
20170304 084100,5.13
20170304 084200,5.16
20170304 084300,5.2
20170304 084400,5.24
20170304 084500,5.27
20170304 084600,5.31
20170304 084700,5.35
20170304 084800,5.38
20170304 084900,5.42
20170304 085000,5.45
20170304 085100,5.48
20170304 085200,5.52
20170304 085300,5.55
20170304 085400,5.59
20170304 085500,5.63
20170304 085600,5.66
20170304 085700,5.7
20170304 085800,5.73
20170304 085900,5.77
20170304 090000,5.8
20170304 090100,5.83
20170304 090200,5.86
20170304 090300,5.89
20170304 090400,5.91
20170304 090500,5.94
20170304 090600,5.97
20170304 090700,6
20170304 090800,6.02
20170304 090900,6.05
20170304 091000,6.08
20170304 091100,6.12
20170304 091200,6.16
20170304 091300,6.19
20170304 091400,6.23
20170304 091500,6.26
20170304 091600,6.28
20170304 091700,6.3
20170304 091800,6.33
20170304 091900,6.35
20170304 092000,6.38
20170304 092100,6.4
20170304 092200,6.43
20170304 092300,6.45
20170304 092400,6.48
20170304 092500,6.51
20170304 092600,6.53
20170304 092700,6.55
20170304 092800,6.58
20170304 092900,6.6
20170304 093000,6.61
20170304 093100,6.63
20170304 093200,6.65
20170304 093300,6.66
20170304 093400,6.68
20170304 093500,6.7
20170304 093600,6.72
20170304 093700,6.73
20170304 093800,6.75
20170304 093900,6.76
20170304 094000,6.77
20170304 094100,6.79
20170304 094200,6.8
20170304 094300,6.81
20170304 094400,6.82
20170304 094500,6.83
20170304 094600,6.84
20170304 094700,6.85
20170304 094800,6.86
20170304 094900,6.87
20170304 095000,6.88
20170304 095100,6.89
20170304 095200,6.9
20170304 095300,6.91
20170304 095400,6.93
20170304 095500,6.94
20170304 095600,6.95
20170304 095700,6.96
20170304 095800,6.97
20170304 095900,6.98
20170304 100000,6.99
20170304 100100,7
20170304 100200,7.01
20170304 100300,7.02
20170304 100400,7.03
20170304 100500,7.04
20170304 100600,7.05
20170304 100700,7.06
20170304 100800,7.07
20170304 100900,7.08
20170304 101000,7.09
20170304 101100,7.11
20170304 101200,7.12
20170304 101300,7.14
20170304 101400,7.15
20170304 101500,7.16
20170304 101600,7.17
20170304 101700,7.19
20170304 101800,7.2
20170304 101900,7.22
20170304 102000,7.24
20170304 102100,7.26
20170304 102200,7.28
20170304 102300,7.3
20170304 102400,7.32
20170304 102500,7.34
20170304 102600,7.35
20170304 102700,7.37
20170304 102800,7.39
20170304 102900,7.4
20170304 103000,7.42
20170304 103100,7.44
20170304 103200,7.45
20170304 103300,7.47
20170304 103400,7.48
20170304 103500,7.5
20170304 103600,7.51
20170304 103700,7.53
20170304 103800,7.55
20170304 103900,7.56
20170304 104000,7.58
20170304 104100,7.6
20170304 104200,7.61
20170304 104300,7.64
20170304 104400,7.65
20170304 104500,7.67
20170304 104600,7.68
20170304 104700,7.7
20170304 104800,7.72
20170304 104900,7.73
20170304 105000,7.74
20170304 105100,7.75
20170304 105200,7.76
20170304 105300,7.77
20170304 105400,7.78
20170304 105500,7.79
20170304 105600,7.81
20170304 105700,7.82
20170304 105800,7.83
20170304 105900,7.84
20170304 110000,7.86
20170304 110100,7.87
20170304 110200,7.88
20170304 110300,7.89
20170304 110400,7.9
20170304 110500,7.91
20170304 110600,7.91
20170304 110700,7.93
20170304 110800,7.93
20170304 110900,7.94
20170304 111000,7.95
20170304 111100,7.95
20170304 111200,7.96
20170304 111300,7.97
20170304 111400,7.98
20170304 111500,7.98
20170304 111600,7.99
20170304 111700,7.99
20170304 111800,8
20170304 111900,8
20170304 112000,8.01
20170304 112100,8.01
20170304 112200,8.02
20170304 112300,8.02
20170304 112400,8.03
20170304 112500,8.04
20170304 112600,8.04
20170304 112700,8.05
20170304 112800,8.06
20170304 112900,8.06
20170304 113000,8.07
20170304 113100,8.07
20170304 113200,8.08
20170304 113300,8.08
20170304 113400,8.09
20170304 113500,8.09
20170304 113600,8.09
20170304 113700,8.1
20170304 113800,8.11
20170304 113900,8.11
20170304 114000,8.12
20170304 114100,8.12
20170304 114200,8.13
20170304 114300,8.14
20170304 114400,8.14
20170304 114500,8.15
20170304 114600,8.16
20170304 114700,8.17
20170304 114800,8.18
20170304 114900,8.2
20170304 115000,8.22
20170304 115100,8.24
20170304 115200,8.26
20170304 115300,8.28
20170304 115400,8.29
20170304 115500,8.31
20170304 115600,8.32
20170304 115700,8.33
20170304 115800,8.35
20170304 115900,8.36
20170304 120000,8.38
20170304 120100,8.39
20170304 120200,8.41
20170304 120300,8.42
20170304 120400,8.43
20170304 120500,8.44
20170304 120600,8.45
20170304 120700,8.46
20170304 120800,8.47
20170304 120900,8.49
20170304 121000,8.5
20170304 121100,8.52
20170304 121200,8.53
20170304 121300,8.54
20170304 121400,8.55
20170304 121500,8.56
20170304 121600,8.57
20170304 121700,8.58
20170304 121800,8.59
20170304 121900,8.6
20170304 122000,8.61
20170304 122100,8.61
20170304 122200,8.62
20170304 122300,8.63
20170304 122400,8.64
20170304 122500,8.65
20170304 122600,8.65
20170304 122700,8.66
20170304 122800,8.67
20170304 122900,8.68
20170304 123000,8.69
20170304 123100,8.7
20170304 123200,8.7
20170304 123300,8.71
20170304 123400,8.71
20170304 123500,8.72
20170304 123600,8.73
20170304 123700,8.73
20170304 123800,8.74
20170304 123900,8.75
20170304 124000,8.76
20170304 124100,8.77
20170304 124200,8.78
20170304 124300,8.79
20170304 124400,8.8
20170304 124500,8.81
20170304 124600,8.81
20170304 124700,8.82
20170304 124800,8.83
20170304 124900,8.83
20170304 125000,8.84
20170304 125100,8.84
20170304 125200,8.85
20170304 125300,8.85
20170304 125400,8.86
20170304 125500,8.86
20170304 125600,8.87
20170304 125700,8.87
20170304 125800,8.87
20170304 125900,8.88
20170304 130000,8.88
20170304 130100,8.89
20170304 130200,8.89
20170304 130300,8.89
20170304 130400,8.9
20170304 130500,8.9
20170304 130600,8.9
20170304 130700,8.9
20170304 130800,8.9
20170304 130900,8.91
20170304 131000,8.91
20170304 131100,8.91
20170304 131200,8.91
20170304 131300,8.92
20170304 131400,8.92
20170304 131500,8.92
20170304 131600,8.93
20170304 131700,8.94
20170304 131800,8.94
20170304 131900,8.95
20170304 132000,8.95
20170304 132100,8.96
20170304 132200,8.97
20170304 132300,8.97
20170304 132400,8.98
20170304 132500,8.99
20170304 132600,9
20170304 132700,9.01
20170304 132800,9.02
20170304 132900,9.04
20170304 133000,9.05
20170304 133100,9.06
20170304 133200,9.07
20170304 133300,9.08
20170304 133400,9.1
20170304 133500,9.11
20170304 133600,9.12
20170304 133700,9.13
20170304 133800,9.14
20170304 133900,9.15
20170304 134000,9.16
20170304 134100,9.17
20170304 134200,9.18
20170304 134300,9.18
20170304 134400,9.19
20170304 134500,9.19
20170304 134600,9.2
20170304 134700,9.2
20170304 134800,9.21
20170304 134900,9.21
20170304 135000,9.22
20170304 135100,9.22
20170304 135200,9.23
20170304 135300,9.24
20170304 135400,9.24
20170304 135500,9.25
20170304 135600,9.25
20170304 135700,9.26
20170304 135800,9.26
20170304 135900,9.26
20170304 140000,9.26
20170304 140100,9.26
20170304 140200,9.26
20170304 140300,9.27
20170304 140400,9.27
20170304 140500,9.27
20170304 140600,9.27
20170304 140700,9.27
20170304 140800,9.27
20170304 140900,9.27
20170304 141000,9.27
20170304 141100,9.27
20170304 141200,9.27
20170304 141300,9.27
20170304 141400,9.27
20170304 141500,9.27
20170304 141600,9.27
20170304 141700,9.27
20170304 141800,9.27
20170304 141900,9.27
20170304 142000,9.27
20170304 142100,9.27
20170304 142200,9.27
20170304 142300,9.27
20170304 142400,9.27
20170304 142500,9.27
20170304 142600,9.27
20170304 142700,9.27
20170304 142800,9.27
20170304 142900,9.27
20170304 143000,9.27
20170304 143100,9.27
20170304 143200,9.27
20170304 143300,9.28
20170304 143400,9.28
20170304 143500,9.28
20170304 143600,9.28
20170304 143700,9.28
20170304 143800,9.28
20170304 143900,9.28
20170304 144000,9.28
20170304 144100,9.28
20170304 144200,9.28
20170304 144300,9.29
20170304 144400,9.29
20170304 144500,9.29
20170304 144600,9.29
20170304 144700,9.29
20170304 144800,9.3
20170304 144900,9.3
20170304 145000,9.3
20170304 145100,9.3
20170304 145200,9.31
20170304 145300,9.31
20170304 145400,9.31
20170304 145500,9.32
20170304 145600,9.33
20170304 145700,9.33
20170304 145800,9.33
20170304 145900,9.34
20170304 150000,9.34
20170304 150100,9.34
20170304 150200,9.34
20170304 150300,9.35
20170304 150400,9.35
20170304 150500,9.36
20170304 150600,9.37
20170304 150700,9.37
20170304 150800,9.38
20170304 150900,9.39
20170304 151000,9.4
20170304 151100,9.42
20170304 151200,9.43
20170304 151300,9.44
20170304 151400,9.44
20170304 151500,9.45
20170304 151600,9.45
20170304 151700,9.45
20170304 151800,9.46
20170304 151900,9.47
20170304 152000,9.47
20170304 152100,9.47
20170304 152200,9.48
20170304 152300,9.48
20170304 152400,9.48
20170304 152500,9.48
20170304 152600,9.48
20170304 152700,9.48
20170304 152800,9.48
20170304 152900,9.48
20170304 153000,9.48
20170304 153100,9.48
20170304 153200,9.48
20170304 153300,9.48
20170304 153400,9.5
20170304 153500,9.52
20170304 153600,9.56
20170304 153700,9.59
20170304 153800,9.61
20170304 153900,9.62
20170304 154000,9.64
20170304 154100,9.66
20170304 154200,9.69
20170304 154300,9.71
20170304 154400,9.73
20170304 154500,9.74
20170304 154600,9.74
20170304 154700,9.75
20170304 154800,9.75
20170304 154900,9.76
20170304 155000,9.76
20170304 155100,9.77
20170304 155200,9.77
20170304 155300,9.77
20170304 155400,9.77
20170304 155500,9.78
20170304 155600,9.78
20170304 155700,9.78
20170304 155800,9.78
20170304 155900,9.78
20170304 160000,9.78
20170304 160100,9.78
20170304 160200,9.78
20170304 160300,9.78
20170304 160400,9.78
20170304 160500,9.79
20170304 160600,9.79
20170304 160700,9.79
20170304 160800,9.79
20170304 160900,9.79
20170304 161000,9.79
20170304 161100,9.79
20170304 161200,9.79
20170304 161300,9.79
20170304 161400,9.8
20170304 161500,9.8
20170304 161600,9.8
20170304 161700,9.8
20170304 161800,9.8
20170304 161900,9.8
20170304 162000,9.8
20170304 162100,9.83
20170304 162200,9.83
20170304 162300,9.83
20170304 162400,9.83
20170304 162500,9.83
20170304 162600,9.83
20170304 162700,9.83
20170304 162800,9.83
20170304 162900,9.83
20170304 163000,9.83
20170304 163100,9.83
20170304 163200,9.83
20170304 163300,9.83
20170304 163400,9.83
20170304 163500,9.83
20170304 163600,9.83
20170304 163700,9.83
20170304 163800,9.83
20170304 163900,9.83
20170304 164000,9.83
20170304 164100,9.83
20170304 164200,9.84
20170304 164300,9.84
20170304 164400,9.84
20170304 164500,9.85
20170304 164600,9.84
20170304 164700,9.85
20170304 164800,9.85
20170304 164900,9.85
20170304 165000,9.85
20170304 165100,9.85
20170304 165200,9.85
20170304 165300,9.85
20170304 165400,9.85
20170304 165500,9.85
20170304 165600,9.85
20170304 165700,9.85
20170304 165800,9.86
20170304 165900,9.86
20170304 170000,9.86
20170304 170100,9.86
20170304 170200,9.87
20170304 170300,9.87
20170304 170400,9.87
20170304 170500,9.87
20170304 170600,9.88
20170304 170700,9.88
20170304 170800,9.88
20170304 170900,9.88
20170304 171000,9.89
20170304 171100,9.92
20170304 171200,9.95
20170304 171300,9.97
20170304 171400,9.98
20170304 171500,10.01
20170304 171600,10.05
20170304 171700,10.07
20170304 171800,10.11
20170304 171900,10.14
20170304 172000,10.17
20170304 172100,10.2
20170304 172200,10.22
20170304 172300,10.25
20170304 172400,10.29
20170304 172500,10.32
20170304 172600,10.35
20170304 172700,10.37
20170304 172800,10.38
20170304 172900,10.4
20170304 173000,10.41
20170304 173100,10.43
20170304 173200,10.46
20170304 173300,10.47
20170304 173400,10.47
20170304 173500,10.48
20170304 173600,10.5
20170304 173700,10.51
20170304 173800,10.53
20170304 173900,10.56
20170304 174000,10.58
20170304 174100,10.61
20170304 174200,10.65
20170304 174300,10.71
20170304 174400,10.77
20170304 174500,10.83
20170304 174600,10.88
20170304 174700,10.95
20170304 174800,11.02
20170304 174900,11.1
20170304 175000,11.18
20170304 175100,11.24
20170304 175200,11.3
20170304 175300,11.37
20170304 175400,11.44
20170304 175500,11.51
20170304 175600,11.57
20170304 175700,11.63
20170304 175800,11.68
20170304 175900,11.75
20170304 180000,11.81
20170304 180100,11.87
20170304 180200,11.94
20170304 180300,12
20170304 180400,12.07
20170304 180500,12.14
20170304 180600,12.19
20170304 180700,12.24
20170304 180800,12.31
20170304 180900,12.36
20170304 181000,12.43
20170304 181100,12.49
20170304 181200,12.55
20170304 181300,12.61
20170304 181400,12.67
20170304 181500,12.67
20170304 181600,12.77
20170304 181700,12.82
20170304 181800,12.86
20170304 181900,12.92
20170304 182000,12.97
20170304 182100,13.03
20170304 182200,13.1
20170304 182300,13.16
20170304 182400,13.22
20170304 182500,13.26
20170304 182600,13.31
20170304 182700,13.36
20170304 182800,13.41
20170304 182900,13.44
20170304 183000,13.47
20170304 183100,13.49
20170304 183200,13.52
20170304 183300,13.55
20170304 183400,13.56
20170304 183500,13.59
20170304 183600,13.6
20170304 183700,13.62
20170304 183800,13.64
20170304 183900,13.65
20170304 184000,13.66
20170304 184100,13.68
20170304 184200,13.69
20170304 184300,13.7
20170304 184400,13.71
20170304 184500,13.72
20170304 184600,13.73
20170304 184700,13.73
20170304 184800,13.74
20170304 184900,13.74
20170304 185000,13.75
20170304 185100,13.76
20170304 185200,13.76
20170304 185300,13.76
20170304 185400,13.77
20170304 185500,13.78
20170304 185600,13.78
20170304 185700,13.78
20170304 185800,13.79
20170304 185900,13.79
20170304 190000,13.8
20170304 190100,13.81
20170304 190200,13.82
20170304 190300,13.83
20170304 190400,13.84
20170304 190500,13.85
20170304 190600,13.86
20170304 190700,13.87
20170304 190800,13.88
20170304 190900,13.89
20170304 191000,13.89
20170304 191100,13.89
20170304 191200,13.9
20170304 191300,13.9
20170304 191400,13.9
20170304 191500,13.9
20170304 191600,13.91
20170304 191700,13.91
20170304 191800,13.91
20170304 191900,13.94
20170304 192000,13.94
20170304 192100,13.94
20170304 192200,13.95
20170304 192300,13.95
20170304 192400,13.95
20170304 192500,13.96
20170304 192600,13.96
20170304 192700,13.97
20170304 192800,13.98
20170304 192900,13.99
20170304 193000,13.99
20170304 193100,14.01
20170304 193200,14.01
20170304 193300,14.02
20170304 193400,14.02
20170304 193500,14.03
20170304 193600,14.03
20170304 193700,14
20170304 193800,14.01
20170304 193900,14.01
20170304 194000,14.02
20170304 194100,14.02
20170304 194200,14.03
20170304 194300,14.03
20170304 194400,14.03
20170304 194500,14.04
20170304 194600,14.04
20170304 194700,14.05
20170304 194800,14.05
20170304 194900,14.05
20170304 195000,14.05
20170304 195100,14.05
20170304 195200,14.06
20170304 195300,14.06
20170304 195400,14.06
20170304 195500,14.06
20170304 195600,14.06
20170304 195700,14.06
20170304 195800,14.06
20170304 195900,14.07
20170304 200000,14.07
20170304 200100,14.07
20170304 200200,14.07
20170304 200300,14.07
20170304 200400,14.07
20170304 200500,14.07
20170304 200600,14.08
20170304 200700,14.08
20170304 200800,14.08
20170304 200900,14.08
20170304 201000,14.08
20170304 201100,14.09
20170304 201200,14.09
20170304 201300,14.07
20170304 201400,14.06
20170304 201500,14.06
20170304 201600,14.06
20170304 201700,14.07
20170304 201800,14.08
20170304 201900,14.09
20170304 202000,14.09
20170304 202100,14.1
20170304 202200,14.11
20170304 202300,14.12
20170304 202400,14.13
20170304 202500,14.13
20170304 202600,14.14
20170304 202700,14.14
20170304 202800,14.15
20170304 202900,14.15
20170304 203000,14.15
20170304 203100,14.16
20170304 203200,14.16
20170304 203300,14.16
20170304 203400,14.16
20170304 203500,14.16
20170304 203600,14.17
20170304 203700,14.17
20170304 203800,14.17
20170304 203900,14.17
20170304 204000,14.18
20170304 204100,14.19
20170304 204200,14.2
20170304 204300,14.22
20170304 204400,14.22
20170304 204500,14.23
20170304 204600,14.23
20170304 204700,14.23
20170304 204800,14.24
20170304 204900,14.24
20170304 205000,14.24
20170304 205100,14.24
20170304 205200,14.24
20170304 205300,14.25
20170304 205400,14.25
20170304 205500,14.25
20170304 205600,14.26
20170304 205700,14.26
20170304 205800,14.26
20170304 205900,14.26
20170304 210000,14.26
20170304 210100,14.28
20170304 210200,14.3
20170304 210300,14.33
20170304 210400,14.35
20170304 210500,14.37
20170304 210600,14.39
20170304 210700,14.4
20170304 210800,14.42
20170304 210900,14.43
20170304 211000,14.44
20170304 211100,14.45
20170304 211200,14.45
